Entity ID,Vehicle ID,Trip ID,Route ID,Start Time,Start Date,Schedule Relationship,Latitude,Longitude,Speed,Timestamp
DL1PD4132,DL1PD4132,10852_15_14,10852,15:14:10,20250401,1,28.522750854492188,77.19365692138672,0.0,1743501861
DL1PD6289,DL1PD6289,10776_15_4,10776,15:04:57,20250401,1,28.726736068725586,77.09123992919922,0.0,1743501861
DL1PD4373,DL1PD4373,720_14_26,720,14:26:10,20250401,1,28.66270637512207,77.23778533935547,0.0,1743501861
DL1PD0553,DL1PD0553,10523_15_15,10523,15:15:14,20250401,1,28.626667022705078,77.30951690673828,0.0,1743501861
DL1PD5836,DL1PD5836,570_15_14,570,15:14:10,20250401,1,28.628528594970703,77.09994506835938,0.0,1743501861
DL1PD4377,DL1PD4377,1214_14_42,1214,14:42:27,20250401,1,28.65131187438965,77.23784637451172,0.0,1743501861
DL1PD0626,DL1PD0626,597_15_16,597,15:16:07,20250401,1,28.651092529296875,76.95285034179688,0.0,1743501861
DL1PD4333,DL1PD4333,638_14_1,638,14:01:43,20250401,1,28.590097427368164,77.08558654785156,0.0,1743501861
DL1PD5329,DL1PD5329,367_14_58,367,14:58:45,20250401,1,28.525432586669922,77.18733978271484,0.0,1743501862
DL1PD5977,DL1PD5977,10062_15_14,10062,15:14:10,20250401,1,28.68463706970215,77.00548553466797,0.0,1743501862
DL1PD5148,DL1PD5148,1028_15_0,1028,15:00:53,20250401,1,28.725807189941406,77.05585479736328,0.0,1743501862
DL1PD5171,DL1PD5171,1427_14_58,1427,14:58:45,20250401,1,28.628204345703125,77.2646484375,0.0,1743501862
DL1PD5416,DL1PD5416,10045_15_7,10045,15:07:58,20250401,1,28.674575805664062,77.13419342041016,0.0,1743501862
DL1PD5385,DL1PD5385,220_15_37,220,15:37:45,20250401,1,28.524015426635742,77.18294525146484,0.0,1743501862
DL1PD4979,DL1PD4979,714_14_51,714,14:51:09,20250401,1,28.663597106933594,77.18111419677734,0.0,1743501862
DL1PD2002,DL1PD2002,160_14_51,160,14:51:09,20250401,1,28.62709617614746,77.2298355102539,0.0,1743501862
DL1PD4367,DL1PD4367,133_14_34,133,14:34:19,20250401,1,28.650415420532227,77.12459564208984,0.0,1743501862
DL1PD0643,DL1PD0643,1157_14_58,1157,14:58:45,20250401,1,28.652681350708008,77.25253295898438,0.0,1743501862
DL1PD3020,DL1PD3020,5803_12_41,5803,12:41:29,20250401,1,28.64790916442871,77.05357360839844,0.0,1743501862
DL1PD5359,DL1PD5359,626_15_36,626,15:36:41,20250401,1,28.831392288208008,77.1302261352539,0.0,1743501862
DL1PD3594,DL1PD3594,548_15_16,548,15:16:07,20250401,1,28.494224548339844,77.3031997680664,0.0,1743501862
DL1PD4782,DL1PD4782,435_15_16,435,15:16:07,20250401,1,28.71891212463379,77.22380828857422,0.0,1743501862
DL1PD4393,DL1PD4393,10767_15_7,10767,15:07:58,20250401,1,28.703763961791992,77.08820343017578,0.0,1743501862
DL1PD4141,DL1PD4141,1487_14_18,1487,14:18:22,20250401,1,28.653499603271484,77.2364501953125,0.0,1743501862
DL1PD5400,DL1PD5400,1487_15_30,1487,15:30:28,20250401,1,28.548734664916992,77.05473327636719,0.0,1743501862
DL1PD0334,DL1PD0334,1832_14_51,1832,14:51:09,20250401,1,28.7248592376709,77.16340637207031,0.0,1743501862
DL1PD4425,DL1PD4425,10767_15_16,10767,15:16:07,20250401,1,28.703683853149414,77.08819580078125,0.0,1743501862
DL1PD5144,DL1PD5144,281_14_26,281,14:26:10,20250401,1,28.730388641357422,77.1902847290039,0.0,1743501862
DL1PD5947,DL1PD5947,647_15_6,647,15:06:01,20250401,1,28.67671775817871,77.11820983886719,0.0,1743501862
DL1PD4431,DL1PD4431,1815_14_52,1815,14:52:13,20250401,1,28.705360412597656,77.18785095214844,0.0,1743501862
DL1PD0223,DL1PD0223,612_15_24,612,15:24:16,20250401,1,28.8579044342041,77.09394836425781,0.0,1743501862
DL1PD5258,DL1PD5258,10676_15_37,10676,15:37:45,20250401,1,28.51545524597168,77.2274398803711,0.0,1743501862
DL1PC6760,DL1PC6760,501_9_36,501,09:36:52,20250401,1,28.704526901245117,77.21208953857422,0.0,1743501862
DL1PD0271,DL1PD0271,10166_15_31,10166,15:31:22,20250401,1,28.64344024658203,77.2527084350586,0.0,1743501862
DL1PD5071,DL1PD5071,133_14_18,133,14:18:22,20250401,1,28.65001678466797,77.12433624267578,0.0,1743501862
DL1PD5339,DL1PD5339,1996_14_58,1996,14:58:45,20250401,1,28.664579391479492,77.0922622680664,0.0,1743501862
DL1PD4985,DL1PD4985,10783_15_6,10783,15:06:01,20250401,1,28.572574615478516,77.20939636230469,0.0,1743501862
DL1PD5500,DL1PD5500,10411_15_36,10411,15:36:41,20250401,1,28.814390182495117,77.0654067993164,0.0,1743501862
DL1PD5866,DL1PD5866,1088_14_50,1088,14:50:05,20250401,1,28.682453155517578,77.03643035888672,0.0,1743501862
DL1PD4220,DL1PD4220,133_15_6,133,15:06:01,20250401,1,28.547121047973633,77.05744934082031,0.0,1743501862
DL1PD4622,DL1PD4622,229_15_30,229,15:30:29,20250401,1,28.526596069335938,77.18791198730469,0.0,1743501862
DL1PD6068,DL1PD6068,681_15_22,681,15:22:19,20250401,1,28.5570011138916,77.092529296875,0.0,1743501862
DL1PD4202,DL1PD4202,1670_14_51,1670,14:51:09,20250401,1,28.623842239379883,77.18089294433594,0.0,1743501862
DL1PD4791,DL1PD4791,1038_14_33,1038,14:33:15,20250401,1,28.723037719726562,77.16497039794922,0.0,1743501862
DL1PD4275,DL1PD4275,1888_14_42,1888,14:42:27,20250401,1,28.60772132873535,77.18883514404297,0.0,1743501862
DL1PD5233,DL1PD5233,464_15_30,464,15:30:29,20250401,1,28.59442138671875,77.07150268554688,0.0,1743501862
DL1PD4346,DL1PD4346,1532_15_22,1532,15:22:19,20250401,1,28.56947135925293,77.12364196777344,0.0,1743501862
DL1PD4952,DL1PD4952,10127_13_45,10127,13:45:45,20250401,1,28.60491180419922,77.12744140625,0.0,1743501863
DL1PD5678,DL1PD5678,605_14_51,605,14:51:09,20250401,1,28.652517318725586,77.19314575195312,0.0,1743501863
DL1PD4820,DL1PD4820,778_15_22,778,15:22:19,20250401,1,28.59104347229004,77.1683120727539,0.0,1743501863
DL1PD6203,DL1PD6203,10776_15_13,10776,15:13:06,20250401,1,28.69257926940918,77.08169555664062,0.0,1743501863
DL1PD5199,DL1PD5199,10021_14_26,10021,14:26:10,20250401,1,28.60186767578125,77.13589477539062,0.0,1743501863
DL1PD4231,DL1PD4231,464_15_14,464,15:14:10,20250401,1,28.608869552612305,77.10257720947266,0.0,1743501863
DL1PD5206,DL1PD5206,520_14_50,520,14:50:05,20250401,1,28.68169593811035,77.09494018554688,0.0,1743501863
DL1PD0602,DL1PD0602,10529_14_43,10529,14:43:32,20250401,1,28.63241958618164,77.12593841552734,0.0,1743501863
DL1PD5527,DL1PD5527,10734_14_17,10734,14:17:29,20250401,1,28.695003509521484,77.1045150756836,0.0,1743501863
DL1PD2836,DL1PD2836,169_13_44,169,13:44:52,20250401,1,28.679794311523438,77.0943603515625,0.0,1743501863
DL1PD4691,DL1PD4691,1018_15_31,1018,15:31:33,20250401,1,28.662364959716797,77.21887969970703,0.0,1743501863
DL1PD3492,DL1PD3492,10822_15_31,10822,15:31:33,20250401,1,28.518896102905273,77.2854995727539,0.0,1743501863
DL1PD4845,DL1PD4845,1185_15_30,1185,15:30:28,20250401,1,28.54793930053711,77.05473327636719,0.0,1743501863
DL1PD5580,DL1PD5580,10879_13_53,10879,13:53:33,20250401,1,28.674631118774414,77.22499084472656,0.0,1743501863
DL1PD4863,DL1PD4863,10141_15_30,10141,15:30:28,20250401,1,28.568336486816406,77.06244659423828,0.0,1743501863
DL1PD4459,DL1PD4459,1550_14_20,1550,14:20:30,20250401,1,28.678733825683594,77.09970092773438,0.0,1743501863
DL1PD4191,DL1PD4191,10958_14_43,10958,14:43:32,20250401,1,28.643966674804688,77.25275421142578,0.0,1743501863
DL1PD5212,DL1PD5212,613_14_26,613,14:26:10,20250401,1,28.52793312072754,77.23150634765625,0.0,1743501863
DL1PD5288,DL1PD5288,138_12_35,138,12:35:47,20250401,1,28.809873580932617,77.00889587402344,0.0,1743501863
DL1PD4838,DL1PD4838,256_13_37,256,13:37:36,20250401,1,28.520532608032227,77.08164978027344,0.0,1743501863
DL1PD5413,DL1PD5413,10045_14_36,10045,14:36:48,20250401,1,28.647306442260742,77.20285034179688,0.0,1743501863
DL1PD5293,DL1PD5293,286_13_45,286,13:45:45,20250401,1,28.510074615478516,77.26335906982422,0.0,1743501863
DL1PD4612,DL1PD4612,1487_15_14,1487,15:14:10,20250401,1,28.61494255065918,77.1899642944336,0.0,1743501863
DL1PD0021,DL1PD0021,758_7_0,758,07:00:50,20250401,1,28.619243621826172,77.03111267089844,0.0,1743501863
DL1PD4375,DL1PD4375,1888_15_22,1888,15:22:19,20250401,1,28.596660614013672,77.1379623413086,0.0,1743501863
DL1PD0571,DL1PD0571,757_15_7,757,15:07:05,20250401,1,28.66016387939453,77.23574829101562,0.0,1743501863
DL1PD2849,DL1PD2849,445_15_13,445,15:13:06,20250401,1,28.612382888793945,76.98564910888672,0.0,1743501863
DL1PD4659,DL1PD4659,1092_15_14,1092,15:14:10,20250401,1,28.604307174682617,77.18478393554688,0.0,1743501863
DL1PD5497,DL1PD5497,256_14_42,256,14:42:28,20250401,1,28.607818603515625,77.18904113769531,0.0,1743501863
DL1PD5018,DL1PD5018,1487_15_14,1487,15:14:10,20250401,1,28.631271362304688,77.21700286865234,0.0,1743501863
DL1PD3629,DL1PD3629,10109_15_24,10109,15:24:16,20250401,1,28.50154685974121,77.29105377197266,0.0,1743501863
DL1PD5280,DL1PD5280,720_15_30,720,15:30:29,20250401,1,28.621566772460938,77.21614074707031,0.0,1743501863
DL1PD5968,DL1PD5968,667_15_14,667,15:14:10,20250401,1,28.65461540222168,77.12522888183594,0.0,1743501863
DL1PD4223,DL1PD4223,1214_13_45,1214,13:45:45,20250401,1,28.524667739868164,77.08386993408203,0.0,1743501863
DL1PD4665,DL1PD4665,10085_15_30,10085,15:30:29,20250401,1,28.554487228393555,77.1278076171875,0.0,1743501863
DL1PD5501,DL1PD5501,1657_15_15,1657,15:15:14,20250401,1,28.62032127380371,77.045166015625,0.0,1743501863
DL1PD4642,DL1PD4642,816_14_58,816,14:58:45,20250401,1,28.614585876464844,77.10709381103516,0.0,1743501863
DL1PD5787,DL1PD5787,1239_15_22,1239,15:22:19,20250401,1,28.5537109375,77.05818939208984,0.0,1743501863
DL1PD4496,DL1PD4496,148_14_12,148,14:12:21,20250401,1,28.660289764404297,77.23033142089844,0.0,1743501863
DL1PD3601,DL1PD3601,10833_15_24,10833,15:24:16,20250401,1,28.589069366455078,77.24644470214844,0.0,1743501864
DL1PD4588,DL1PD4588,10079_14_26,10079,14:26:10,20250401,1,28.593557357788086,77.1571273803711,0.0,1743501864
DL1PD4606,DL1PD4606,229_14_18,229,14:18:33,20250401,1,28.626789093017578,77.153076171875,0.0,1743501864
DL1PC6629,DL1PC6629,10529_14_43,10529,14:43:32,20250401,1,28.629344940185547,77.12332916259766,0.0,1743501864
DL1PD4670,DL1PD4670,10981_15_14,10981,15:14:10,20250401,1,28.61471176147461,77.10722351074219,0.0,1743501864
DL1PD4139,DL1PD4139,10852_14_18,10852,14:18:33,20250401,1,28.517314910888672,77.21865844726562,0.0,1743501864
DL1PD4342,DL1PD4342,10168_15_30,10168,15:30:29,20250401,1,28.59128189086914,77.05745697021484,0.0,1743501864
DL1PD5123,DL1PD5123,1488_13_31,1488,13:31:34,20250401,1,28.66588020324707,77.05389404296875,0.0,1743501864
DL1PD6376,DL1PD6376,2051_15_29,2051,15:29:25,20250401,1,28.803037643432617,77.02920532226562,0.0,1743501864
DL1PC6730,DL1PC6730,315_15_15,315,15:15:14,20250401,1,28.650144577026367,77.23898315429688,0.0,1743501864
DL1PD5164,DL1PD5164,661_14_42,661,14:42:28,20250401,1,28.56522560119629,77.06407928466797,0.0,1743501864
DL1PD1450,DL1PD1450,693_15_30,693,15:30:28,20250401,1,28.643280029296875,77.25279235839844,0.0,1743501864
DL1PD4666,DL1PD4666,286_15_30,286,15:30:29,20250401,1,28.54144859313965,77.11738586425781,0.0,1743501864
DL1PD0330,DL1PD0330,1891_13_46,1891,13:46:49,20250401,1,28.64622688293457,77.31524658203125,0.0,1743501864
DL1PD4672,DL1PD4672,2149_12_50,2149,12:50:02,20250401,1,28.538551330566406,77.2667236328125,0.0,1743501864
DL1PD1689,DL1PD1689,676_11_40,676,11:40:38,20250401,1,28.52245330810547,77.22896575927734,0.0,1743501864
DL1PD5907,DL1PD5907,674_13_22,674,13:22:19,20250401,1,28.621047973632812,77.04959106445312,0.0,1743501864
DL1PD0274,DL1PD0274,1824_15_15,1824,15:15:14,20250401,1,28.527515411376953,77.18904113769531,0.0,1743501864
DL1PD5645,DL1PD5645,10737_15_36,10737,15:36:41,20250401,1,28.747013092041016,77.09269714355469,0.0,1743501864
DL1PD3603,DL1PD3603,1917_15_21,1917,15:21:15,20250401,1,28.56011390686035,77.18766021728516,0.0,1743501864
DL1PD4274,DL1PD4274,10079_15_22,10079,15:22:19,20250401,1,28.5860595703125,77.06609344482422,0.0,1743501864
DL1PD4398,DL1PD4398,1005_13_48,1005,13:48:25,20250401,1,28.745784759521484,77.0998306274414,0.0,1743501864
DL1PD5843,DL1PD5843,10826_15_30,10826,15:30:28,20250401,1,28.542566299438477,77.11737823486328,0.0,1743501864
DL1PD4242,DL1PD4242,10958_15_30,10958,15:30:29,20250401,1,28.654579162597656,77.2492904663086,0.0,1743501864
DL1PD5218,DL1PD5218,10571_15_22,10571,15:22:19,20250401,1,28.605316162109375,77.12688446044922,0.0,1743501864
DL1PC6906,DL1PC6906,757_15_15,757,15:15:14,20250401,1,28.66027069091797,77.23595428466797,0.0,1743501864
DL1PD0568,DL1PD0568,285_14_18,285,14:18:33,20250401,1,28.635093688964844,77.30506896972656,0.0,1743501864
DL1PD5461,DL1PD5461,1837_14_11,1837,14:11:17,20250401,1,28.636255264282227,77.0965805053711,0.0,1743501864
DL1PD6070,DL1PD6070,456_14_58,456,14:58:45,20250401,1,28.60931968688965,76.98383331298828,0.0,1743501864
DL1PD0890,DL1PD0890,1391_15_0,1391,15:00:53,20250401,1,28.589509963989258,77.24622344970703,0.0,1743501864
DL1PD5021,DL1PD5021,1741_14_51,1741,14:51:09,20250401,1,28.619291305541992,77.04474639892578,0.0,1743501864
DL1PD4585,DL1PD4585,133_14_58,133,14:58:45,20250401,1,28.618871688842773,77.08863830566406,0.0,1743501864
DL1PD2292,DL1PD2292,1412_15_29,1412,15:29:25,20250401,1,28.61271095275879,76.9906997680664,0.0,1743501864
DL1PD4731,DL1PD4731,1003_15_24,1003,15:24:17,20250401,1,28.680341720581055,77.0946044921875,0.0,1743501864
DL1PD6340,DL1PD6340,311_14_26,311,14:26:10,20250401,1,28.577110290527344,76.95487213134766,0.0,1743501864
DL1PD2355,DL1PD2355,652_15_4,652,15:04:57,20250401,1,28.74680519104004,77.09603881835938,0.0,1743501864
DL1PD4235,DL1PD4235,10396_13_45,10396,13:45:45,20250401,1,28.50644874572754,77.27436828613281,0.0,1743501864
DL1PD4469,DL1PD4469,2045_14_28,2045,14:28:07,20250401,1,28.7213134765625,77.14075469970703,0.0,1743501864
DL1PD4650,DL1PD4650,1042_14_18,1042,14:18:33,20250401,1,28.53809928894043,77.26693725585938,0.0,1743501864
DL1PD5069,DL1PD5069,1092_15_37,1092,15:37:45,20250401,1,28.529733657836914,77.08695983886719,0.0,1743501864
DL1PD5132,DL1PD5132,120_14_58,120,14:58:45,20250401,1,28.67568016052246,77.12483978271484,0.0,1743501864
DL1PD5552,DL1PD5552,10696_14_41,10696,14:41:23,20250401,1,28.804912567138672,77.04598236083984,0.0,1743501864
DL1PD2253,DL1PD2253,10088_15_29,10088,15:29:25,20250401,1,28.652570724487305,77.29253387451172,0.0,1743501864
DL1PC6827,DL1PC6827,10824_14_17,10824,14:17:28,20250401,1,28.521390914916992,77.19978332519531,0.0,1743501864
DL1PD4461,DL1PD4461,927_14_44,927,14:44:35,20250401,1,28.80577278137207,77.04701232910156,0.0,1743501864
DL1PD5182,DL1PD5182,387_13_28,387,13:28:22,20250401,1,28.660701751708984,77.22579193115234,0.0,1743501864
DL1PD2319,DL1PD2319,573_14_49,573,14:49:12,20250401,1,28.703269958496094,77.26800537109375,0.0,1743501865
DL1PD5489,DL1PD5489,9_14_41,9,14:41:24,20250401,1,28.70585060119629,77.0849380493164,0.0,1743501865
DL1PD4095,DL1PD4095,1185_15_37,1185,15:37:45,20250401,1,28.524269104003906,77.08358764648438,0.0,1743501865
DL1PC6620,DL1PC6620,757_14_58,757,14:58:45,20250401,1,28.660324096679688,77.23580932617188,0.0,1743501865
DL1PD6550,DL1PD6550,1742_12_57,1742,12:57:17,20250401,1,28.857954025268555,77.09400939941406,0.0,1743501865
DL1PD4636,DL1PD4636,10571_14_26,10571,14:26:10,20250401,1,28.609481811523438,77.09629821777344,0.0,1743501865
DL1PD4682,DL1PD4682,10884_15_31,10884,15:31:33,20250401,1,28.68233299255371,77.06771850585938,0.0,1743501865
DL1PD6089,DL1PD6089,674_14_58,674,14:58:45,20250401,1,28.59954261779785,76.9156494140625,0.0,1743501865
DL1PD4404,DL1PD4404,10767_15_24,10767,15:24:16,20250401,1,28.70498275756836,77.08636474609375,0.0,1743501865
DL1PD4535,DL1PD4535,604_14_20,604,14:20:30,20250401,1,28.802352905273438,77.04593658447266,0.0,1743501865
DL1PD5072,DL1PD5072,1206_14_57,1206,14:57:20,20250401,1,28.773353576660156,77.1121597290039,0.0,1743501865
DL1PD4188,DL1PD4188,133_15_14,133,15:14:10,20250401,1,28.594289779663086,77.08076477050781,0.0,1743501865
DL1PD4224,DL1PD4224,10981_14_18,10981,14:18:33,20250401,1,28.593124389648438,77.24201202392578,0.0,1743501865
DL1PD4707,DL1PD4707,10660_14_58,10660,14:58:45,20250401,1,28.569957733154297,77.18540954589844,0.0,1743501865
DL1PD4338,DL1PD4338,30_14_43,30,14:43:32,20250401,1,28.788066864013672,77.14128112792969,0.0,1743501865
DL1PD5902,DL1PD5902,1607_13_22,1607,13:22:19,20250401,1,28.682416915893555,77.05426025390625,0.0,1743501865
DL1PD4816,DL1PD4816,10396_15_22,10396,15:22:19,20250401,1,28.508651733398438,77.1773452758789,0.0,1743501865
DL1PD4881,DL1PD4881,159_14_34,159,14:34:19,20250401,1,28.77225112915039,77.12161254882812,0.0,1743501865
DL1PD5610,DL1PD5610,455_14_34,455,14:34:19,20250401,1,28.70226287841797,77.27843475341797,0.0,1743501865
DL1PD5660,DL1PD5660,869_13_38,869,13:38:40,20250401,1,28.546770095825195,77.30694580078125,0.0,1743501865
DL1PD3328,DL1PD3328,1200_13_54,1200,13:54:26,20250401,1,28.672584533691406,77.27635955810547,0.0,1743501865
DL1PD4414,DL1PD4414,292_13_7,292,13:07:25,20250401,1,28.805255889892578,76.96515655517578,0.0,1743501865
DL1PD4433,DL1PD4433,1419_15_16,1419,15:16:07,20250401,1,28.73500633239746,77.01423645019531,0.0,1743501865
DL1PD1103,DL1PD1103,757_14_51,757,14:51:09,20250401,1,28.66031837463379,77.22679138183594,0.0,1743501865
DL1PD4123,DL1PD4123,10783_13_37,10783,13:37:36,20250401,1,28.610700607299805,77.08306121826172,0.0,1743501865
DL1PD4562,DL1PD4562,148_14_28,148,14:28:07,20250401,1,28.664661407470703,77.20697021484375,0.0,1743501865
DL1PD5566,DL1PD5566,10409_13_36,10409,13:36:42,20250401,1,28.795146942138672,77.04086303710938,0.0,1743501865
DL1PD3156,DL1PD3156,745_14_58,745,14:58:45,20250401,1,28.66626739501953,77.22184753417969,0.0,1743501865
DL1PD4895,DL1PD4895,229_15_30,229,15:30:29,20250401,1,28.537982940673828,77.19818115234375,0.0,1743501865
DL1PD4515,DL1PD4515,1846_13_39,1846,13:39:44,20250401,1,28.719154357910156,77.08441162109375,0.0,1743501865
DL1PD5754,DL1PD5754,295_14_51,295,14:51:09,20250401,1,28.526531219482422,77.18690490722656,0.0,1743501865
DL1PD4364,DL1PD4364,10983_13_45,10983,13:45:45,20250401,1,28.540754318237305,77.18480682373047,0.0,1743501865
DL1PD4959,DL1PD4959,367_15_30,367,15:30:29,20250401,1,28.576955795288086,77.11106872558594,0.0,1743501865
DL1PD4973,DL1PD4973,661_14_58,661,14:58:45,20250401,1,28.52377700805664,77.10002899169922,0.0,1743501865
DL1PD3294,DL1PD3294,592_15_30,592,15:30:29,20250401,1,28.653873443603516,77.31964874267578,0.0,1743501865
DL1PD4628,DL1PD4628,720_15_30,720,15:30:29,20250401,1,28.538053512573242,77.09335327148438,0.0,1743501865
DL1PD4531,DL1PD4531,189_14_36,189,14:36:48,20250401,1,28.70268440246582,77.08988952636719,0.0,1743501865
DL1PC6608,DL1PC6608,10395_15_23,10395,15:23:23,20250401,1,28.58306312561035,77.26383209228516,0.0,1743501865
DL1PD5493,DL1PD5493,10877_11_31,10877,11:31:00,20250401,1,28.642009735107422,77.22846221923828,0.0,1743501865
DL1PD4185,DL1PD4185,1825_15_7,1825,15:07:58,20250401,1,28.71380043029785,77.11721801757812,0.0,1743501866
DL1PD4774,DL1PD4774,427_14_58,427,14:58:45,20250401,1,28.732572555541992,77.02888488769531,0.0,1743501866
DL1PD5508,DL1PD5508,10852_15_14,10852,15:14:10,20250401,1,28.53705406188965,77.13993835449219,0.0,1743501866
DL1PD4244,DL1PD4244,1699_14_44,1699,14:44:35,20250401,1,28.70060920715332,77.09320831298828,0.0,1743501866
DL1PD5051,DL1PD5051,10430_15_30,10430,15:30:29,20250401,1,28.561405181884766,77.07264709472656,0.0,1743501866
DL1PD4861,DL1PD4861,2069_15_36,2069,15:36:41,20250401,1,28.816633224487305,77.13440704345703,0.0,1743501866
DL1PD5214,DL1PD5214,10941_14_41,10941,14:41:24,20250401,1,28.727731704711914,77.16132354736328,0.0,1743501866
DL1PD5270,DL1PD5270,709_12_17,709,12:17:04,20250401,1,28.77201271057129,77.11769104003906,0.0,1743501866
DL1PD3710,DL1PD3710,573_15_21,573,15:21:15,20250401,1,28.643047332763672,77.31617736816406,0.0,1743501866
DL1PD5452,DL1PD5452,951_14_18,951,14:18:33,20250401,1,28.624874114990234,77.06625366210938,0.0,1743501866
DL1PD0681,DL1PD0681,719_8_44,719,08:44:38,20250401,1,28.6704044342041,77.2305679321289,0.0,1743501866
DL1PD5196,DL1PD5196,520_14_34,520,14:34:19,20250401,1,28.70035743713379,77.1579818725586,0.0,1743501866
DL1PD0095,DL1PD0095,10166_13_22,10166,13:22:20,20250401,1,28.68143653869629,77.15532684326172,0.0,1743501866
DL1PD5023,DL1PD5023,611_15_22,611,15:22:19,20250401,1,28.64336395263672,77.22586822509766,0.0,1743501866
DL1PD4870,DL1PD4870,1003_14_36,1003,14:36:48,20250401,1,28.703807830810547,77.26277923583984,0.0,1743501866
DL1PD6219,DL1PD6219,2068_15_6,2068,15:06:01,20250401,1,28.623531341552734,77.06201171875,0.0,1743501866
DL1PD5914,DL1PD5914,161_14_10,161,14:10:23,20250401,1,28.602508544921875,77.15878295898438,0.0,1743501866
DL1PD4681,DL1PD4681,1488_14_36,1488,14:36:48,20250401,1,28.67609977722168,77.06233978271484,0.0,1743501866
DL1PD5829,DL1PD5829,2068_14_58,2068,14:58:45,20250401,1,28.619144439697266,77.03022766113281,0.0,1743501866
DL1PD5519,DL1PD5519,10406_15_30,10406,15:30:29,20250401,1,28.509376525878906,77.17269897460938,0.0,1743501866
DL1PD5935,DL1PD5935,161_14_1,161,14:01:43,20250401,1,28.569215774536133,77.21277618408203,0.0,1743501866
DL1PD4717,DL1PD4717,445_14_20,445,14:20:30,20250401,1,28.53672981262207,77.1056900024414,0.0,1743501866
DL1PD4227,DL1PD4227,133_14_50,133,14:50:05,20250401,1,28.638334274291992,77.09927368164062,0.0,1743501866
DL1PD0737,DL1PD0737,920_15_0,920,15:00:53,20250401,1,28.68235969543457,77.070556640625,0.0,1743501866
DL1PD5751,DL1PD5751,211_15_14,211,15:14:10,20250401,1,28.602481842041016,77.26718139648438,0.0,1743501866
DL1PD4422,DL1PD4422,1329_15_24,1329,15:24:17,20250401,1,28.719104766845703,77.08415222167969,0.0,1743501866
DL1PD4584,DL1PD4584,367_15_14,367,15:14:10,20250401,1,28.537891387939453,77.1376953125,0.0,1743501866
DL1PD4609,DL1PD4609,1092_14_10,1092,14:10:23,20250401,1,28.563982009887695,77.13420104980469,0.0,1743501866
DL1PD5577,DL1PD5577,951_14_27,951,14:27:03,20250401,1,28.622310638427734,77.05957794189453,0.0,1743501866
DL1PD4902,DL1PD4902,427_13_48,427,13:48:25,20250401,1,28.852291107177734,77.0880355834961,0.0,1743501866
DL1PD4249,DL1PD4249,262_15_14,262,15:14:10,20250401,1,28.58635711669922,77.06559753417969,0.0,1743501866
DL1PD3534,DL1PD3534,10848_15_16,10848,15:16:07,20250401,1,28.51880645751953,77.28569030761719,0.0,1743501866
DL1PD4411,DL1PD4411,1028_15_24,1028,15:24:16,20250401,1,28.73823356628418,77.00687408447266,0.0,1743501866
DL1PD4613,DL1PD4613,1996_14_26,1996,14:26:10,20250401,1,28.6106014251709,77.08392333984375,0.0,1743501866
DL1PD5425,DL1PD5425,435_15_31,435,15:31:33,20250401,1,28.702882766723633,77.27668762207031,0.0,1743501866
DL1PD4542,DL1PD4542,604_14_52,604,14:52:13,20250401,1,28.83353042602539,77.1811752319336,0.0,1743501866
DL1PD5251,DL1PD5251,150_15_30,150,15:30:29,20250401,1,28.642465591430664,77.22360229492188,0.0,1743501866
DL1PD4484,DL1PD4484,55_13_22,55,13:22:19,20250401,1,28.622879028320312,77.1015396118164,0.0,1743501866
DL1PD4994,DL1PD4994,1487_13_45,1487,13:45:45,20250401,1,28.661544799804688,77.23535919189453,0.0,1743501866
DL1PD4317,DL1PD4317,1092_15_37,1092,15:37:45,20250401,1,28.5284423828125,77.08618927001953,0.0,1743501866
DL1PD4623,DL1PD4623,520_14_1,520,14:01:43,20250401,1,28.71961212158203,77.18221282958984,0.0,1743501866
DL1PD1475,DL1PD1475,1670_15_30,1670,15:30:29,20250401,1,28.66668701171875,77.21833038330078,0.0,1743501866
DL1PD4709,DL1PD4709,669_14_20,669,14:20:30,20250401,1,28.690994262695312,77.1925048828125,0.0,1743501866
DL1PD4766,DL1PD4766,1002_14_52,1002,14:52:13,20250401,1,28.728378295898438,77.12419891357422,0.0,1743501866
DL1PD5379,DL1PD5379,139_15_29,139,15:29:25,20250401,1,28.778247833251953,77.14187622070312,0.0,1743501866
DL1PD4426,DL1PD4426,756_12_35,756,12:35:47,20250401,1,28.68821907043457,77.08218383789062,0.0,1743501866
DL1PD4640,DL1PD4640,10124_15_37,10124,15:37:45,20250401,1,28.576025009155273,77.21012115478516,0.0,1743501866
DL1PD4593,DL1PD4593,10783_14_42,10783,14:42:28,20250401,1,28.604286193847656,77.12918090820312,0.0,1743501866
DL1PD5204,DL1PD5204,10497_15_15,10497,15:15:14,20250401,1,28.625024795532227,77.1047134399414,0.0,1743501866
DL1PD6160,DL1PD6160,875_14_34,875,14:34:19,20250401,1,28.722719192504883,77.08749389648438,0.0,1743501866
DL1PD5343,DL1PD5343,10007_15_6,10007,15:06:01,20250401,1,28.577787399291992,77.21047973632812,0.0,1743501866
DL1PD5082,DL1PD5082,980_15_13,980,15:13:06,20250401,1,28.809694290161133,77.09235382080078,0.0,1743501866
DL1PD4126,DL1PD4126,464_14_10,464,14:10:23,20250401,1,28.645414352416992,77.19635772705078,0.0,1743501866
